OTTime,OTCity,OTName,OTIndex,OTReviewCount,OTPrice,OTCuisine,OTLongitude,OTLatitude,OTAddress,OTPhoneNumber,OTMeanRating,OT1,OT2,OT3,OT4,OT5,OTLink,TATime,TACity,TAName,TAReviewCount,TAPrice,TACuisine,TALongitude,TALatitude,TAAddress,TAPhoneNumber,TARanking,TAMeanRating,TA1,TA2,TA3,TA4,TA5,TALink
Fri 25 Mar 2016 13:21:00,Manhattan,Bernheim & Schwartz,291,15,2,American,-73.965342,40.8066,"2911 BroadwayNew York, NY  10025",2123352911,3.8667,0,2,4,3,6,/bernheim-and-schwartz,Thu 03 Mar 2016 10:10:21,NewYork,Bernheim and Schwartz,16,NotFound,NotFound,-73.96475,40.80667,"2911 Broadway Between 113th and 114th Streets, New York City, NY ",2123352911,6612,3.3125,1,1,6,8,0,/Restaurant_Review-g60763-d7174895-Reviews-Bernheim_and_Schwartz-New_York_City_New_York.html
Fri 25 Mar 2016 13:21:21,Manhattan,Bara,232,19,2,French/Japanese,-73.989144,40.723947,"58 East 1st StreetNew York, NY  10003",9176393197,4.3,1,0,2,6,11,/bara,Fri 04 Mar 2016 13:05:04,NewYork,Bara,4,NotFound,French,-73.98914,40.723946,"58 East 1st Street, New York City, NY ",9176393197,5373,4.25,0,0,0,3,1,/Restaurant_Review-g60763-d7371154-Reviews-Bara-New_York_City_New_York.html
Fri 25 Mar 2016 13:22:48,Manhattan,212 Steakhouse,15,276,3,Steakhouse,-73.96653,40.756275,"316 East 53rd StreetNew York, NY  10022",2128580646,3.9429,21,20,40,72,127,/212-steakhouse,Thu 03 Mar 2016 21:53:14,NewYork,212 Steakhouse,90,NotFound,Wine Bar,-73.96654,40.75627,"316 E 53rd Street, New York City, NY 10022 ",12128580646,2530,3.8333,9,8,11,23,39,/Restaurant_Review-g60763-d6844693-Reviews-212_Steakhouse-New_York_City_New_York.html
Fri 25 Mar 2016 13:23:55,Manhattan,Altesi Ristorante,90,177,3,Italian,-73.969575,40.766662,"26 E 64th StreetNew York, NY  10065",2127598900,4.29,5,6,22,60,107,/altesi-ristorante,Thu 03 Mar 2016 15:27:09,NewYork,Ristorante Altesi,47,NotFound,Italian,-73.96958,40.7667,"26 East 64th Street, New York City, NY 10065 ",2127598900,1522,4.2766,2,1,4,15,25,/Restaurant_Review-g60763-d6872546-Reviews-Ristorante_Altesi-New_York_City_New_York.html
Fri 25 Mar 2016 13:24:27,Manhattan,American Cut,102,359,3,Steakhouse,-74.010204,40.719304,"363 Greenwich StreetNew York, NY  10013",NotFound,4.2167,10,22,46,84,198,/american-cut,Fri 04 Mar 2016 11:46:45,NewYork,American Cut,93,NotFound,American,-74.01031,40.71922,"363 Greenwich Street, New York City, NY 10013 ",NotFound,1499,4.0645,3,6,12,33,39,/Restaurant_Review-g60763-d5327176-Reviews-American_Cut-New_York_City_New_York.html
Fri 25 Mar 2016 13:26:11,Manhattan,5 Napkin Burger - Hell's Kitchen,27,2675,2,American,-73.991363,40.760161,"630 9th AvenueNew York, NY  10036",2127572277,4.0034,31,135,469,1164,841,/5-napkin-burger-hells-kitchen,Fri 04 Mar 2016 11:04:53,NewYork,5 Napkin Burger,664,NotFound,American,-73.99114,40.760185,"630 9th Ave, New York City, NY 10036 ",2127572277,138,4.3088,7,8,67,275,310,/Restaurant_Review-g60763-d4737024-Reviews-5_Napkin_Burger-New_York_City_New_York.html
Fri 25 Mar 2016 13:27:01,Manhattan,46 Sushi Seki Bar and Oysters,22,10,3,Sushi,-73.990075,40.760955,"365 West 46th StreetNew York, NY  10036",2122628880,4.6,0,0,0,4,6,/46-sushi-seki-bar-and-oysters,Thu 03 Mar 2016 11:06:12,NewYork,Sushi Seki,NotFound,4,NotFound,-73.99023,40.76083,"365 West 46th Street, New York City, NY 10036 ",12122628880,9931,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g60763-d8830064-Reviews-Sushi_Seki-New_York_City_New_York.html
Fri 25 Mar 2016 13:28:08,Manhattan,Balthazar,213,1663,3,French,-73.998237,40.722759,"80 Spring StreetNew York, NY  10012",2129651414,4.1968,38,92,186,453,791,/balthazar,Fri 04 Mar 2016 12:44:32,NewYork,Balthazar,4033,4,French,-73.99822,40.722603,"80 Spring St, New York City, NY 10012 ",2129651414,137,4.3011,61,108,432,1388,2046,/Restaurant_Review-g60763-d423353-Reviews-Balthazar-New_York_City_New_York.html
Fri 25 Mar 2016 13:38:11,Manhattan,Barbaresco,236,157,3,Italian,-73.965699,40.765459,"843 Lexington Ave.New York, NY  10065",2125172288,4.0812,0,9,17,86,48,/barbaresco-new-york,Fri 04 Mar 2016 16:25:01,NewYork,Barbaresco,85,4,Italian,-73.9656,40.765408,"843 Lexington Ave Frnt 1, New York City, NY 10065-6634  (64 Street) ",2125172288,2807,4.0824,7,1,8,31,38,/Restaurant_Review-g60763-d1006965-Reviews-Barbaresco-New_York_City_New_York.html
Fri 25 Mar 2016 13:38:39,Manhattan,The Clam,571,265,3,Seafood,-74.006655,40.730335,"420 Hudson StreetNew York, NY  10014",2122427420,4.5429,0,6,22,66,186,/the-clam,Fri 04 Mar 2016 11:47:23,NewYork,The Clam,53,NotFound,American,-74.00663,40.730324,"420 Hudson Street, New York City, NY 10014 ",12122427420,1124,4.4528,1,0,5,15,32,/Restaurant_Review-g60763-d6414729-Reviews-The_Clam-New_York_City_New_York.html
Fri 25 Mar 2016 13:38:42,Manhattan,Belgian Beer Café NoMad,273,71,3,Belgian,-73.988398,40.743717,"220 Fifth AvenueNew York, NY  10001",2125752337,3.725,2,10,16,32,20,/belgian-beer-cafe-nomad,Fri 04 Mar 2016 01:46:39,NewYork,Belgian Beer Cafe,129,NotFound,Belgian,-73.98806,40.743614,"220 Fifth Avenue, NoMad, New York City, NY 10001 ",12125752337,1286,3.8615,3,9,23,63,32,/Restaurant_Review-g60763-d5077032-Reviews-Belgian_Beer_Cafe-New_York_City_New_York.html
Fri 25 Mar 2016 13:38:48,Manhattan,Brindle Room,402,327,2,ContemporaryAmerican,-73.982699,40.728287,"277 E. 10th St.New York, NY  10009",2125299702,4.1312,10,15,39,115,141,/brindle-room,Thu 03 Mar 2016 12:32:35,NewYork,The Brindle Room,79,3,American,-73.98275,40.72823,"277 E 10th St, New York City, NY 10009  (Avenue A) ",2125299702,805,4.3544,2,1,5,30,41,/Restaurant_Review-g60763-d1953860-Reviews-The_Brindle_Room-New_York_City_New_York.html
Fri 25 Mar 2016 13:38:50,Manhattan,83 1/2,33,256,2,Italian,-73.951233,40.775211,"345-349 East 83rd StreetNew York, NY  10028",2127378312,4.175,5,12,32,111,120,/83-1-2,Thu 03 Mar 2016 19:26:32,NewYork,83 1/2 Restaurant,26,NotFound,Italian,-73.951225,40.775345,"345-349 East 83rd Street, New York City, NY 10028 ",2127378312,4081,4.0769,0,2,5,8,11,/Restaurant_Review-g60763-d4035299-Reviews-83_1_2_Restaurant-New_York_City_New_York.html
Fri 25 Mar 2016 13:38:52,Manhattan,Boqueria Flatiron,367,18,3,Spanish,-73.993756,40.740229,"53 W 19th StNew York, NY  10011",2122554160,4.5,0,0,1,7,10,/boqueria-flatiron,Fri 04 Mar 2016 17:24:24,NewYork,Boqueria,286,3,Mediterranean,-73.9937,40.740295,"53W 19th St, New York City, NY 10011 ",2122554160,780,4.2056,6,9,29,119,124,/Restaurant_Review-g60763-d641275-Reviews-Boqueria-New_York_City_New_York.html
Fri 25 Mar 2016 13:38:58,Manhattan,Galli Restaurant SoHo,878,355,2,Italian,-74.001333,40.721615,"45 Mercer StNew York, NY  10013",2129669288,4.0583,10,26,43,135,146,/galli-restaurant-soho,Fri 04 Mar 2016 08:29:44,NewYork,Galli Restaurant,145,3,Italian,-74.00129,40.72163,"45 Mercer Street, New York City, NY 10013  (Broome & Grand Streets) ",12129669288,1130,4.0759,4,7,20,57,57,/Restaurant_Review-g60763-d3544463-Reviews-Galli_Restaurant-New_York_City_New_York.html
Fri 25 Mar 2016 13:38:59,Manhattan,Adalya,52,38,2,Mediterranean,-73.987409,40.73627,"55 Irving PlaceNew York, NY  10003",6468961441,4.0,0,4,8,10,16,/adalya,Fri 04 Mar 2016 00:29:37,NewYork,Adalya,10,NotFound,Mediterranean,-73.98743,40.73623,"55 Irving Place, New York City, NY ",6468961441,2894,4.6,0,0,0,4,6,/Restaurant_Review-g60763-d7371143-Reviews-Adalya-New_York_City_New_York.html
Fri 25 Mar 2016 13:39:02,Manhattan,Cagen,462,55,4,Japanese,-73.983795,40.727626,"414 E 9th StNew York, NY  10009",2123588800,4.075,6,8,8,10,48,/cagen,Fri 04 Mar 2016 09:35:20,NewYork,Cagen,14,NotFound,Japanese,-73.98402,40.727825,"414 East 9th St, New York City, NY 10009 ",2123588800,3769,4.5,0,2,0,1,11,/Restaurant_Review-g60763-d4837675-Reviews-Cagen-New_York_City_New_York.html
Fri 25 Mar 2016 13:39:05,Manhattan,Asuka Sushi,165,119,2,Japanese,-73.998969,40.745292,"300 West 23rd StreetNew York, NY  10011",2127270888,4.2667,2,1,12,53,52,/asuka-sushi,Fri 04 Mar 2016 05:22:03,NewYork,Asuka Japanese Fusion & Lounge,54,3,Japanese,-73.99895,40.74524,"300 W 23rd Street, New York City, NY 10011   (8 Ave) ",2127270888,1894,4.2222,1,2,4,24,23,/Restaurant_Review-g60763-d2628991-Reviews-Asuka_Japanese_Fusion_Lounge-New_York_City_New_York.html
Fri 25 Mar 2016 13:39:13,Manhattan,Cafe Clover,439,99,2,ContemporaryAmerican,-74.002798,40.729387,"10 DowningNew York, NY  10014",2126754350,4.0,9,6,22,22,61,/cafe-clover,Thu 03 Mar 2016 10:55:47,NewYork,Cafe Clover,27,NotFound,Cafe,-74.0028,40.72939,"10 Downing Street, New York City, NY ",2126754350,3633,3.7778,0,6,4,7,10,/Restaurant_Review-g60763-d7736371-Reviews-Cafe_Clover-New_York_City_New_York.html
Fri 25 Mar 2016 13:39:25,Manhattan,Jones Wood Foundry,1123,113,3,British,-73.95354,40.770399,"401 E 76th StNew York, NY  10021",2122492700,3.9583,8,3,17,50,42,/jones-wood-foundry,Fri 04 Mar 2016 06:18:28,NewYork,Jones' Wood Foundry,45,NotFound,British,-73.95356,40.770367,"401 East 76th Street, New York City, NY ",12122492771,2305,4.1778,1,1,5,20,18,/Restaurant_Review-g60763-d2660138-Reviews-Jones_Wood_Foundry-New_York_City_New_York.html
Fri 25 Mar 2016 13:39:29,Manhattan,Bill's Bar & Burger Downtown,303,91,2,American,-74.014744,40.70983,"85 West St.New York, NY  10006",2128943800,3.7083,2,11,30,54,23,/bills-bar-and-burger-downtown,Fri 04 Mar 2016 13:36:00,NewYork,Bill's Bar & Burger Downtown,329,3,American,-74.01461,40.709564,"85 West Street, New York City, NY 10280  (Washington and Albany St and West Side Highway) ",12128943800,626,3.9667,11,25,43,136,115,/Restaurant_Review-g60763-d4522078-Reviews-Bill_s_Bar_Burger_Downtown-New_York_City_New_York.html
Fri 25 Mar 2016 13:39:34,Manhattan,El Parador,751,670,2,TraditionalMexican,-73.974792,40.744315,"325 East 34th StreetNew York, NY  10016",2126796812,4.1103,16,36,86,261,281,/el-parador,Fri 04 Mar 2016 10:48:14,NewYork,El Parador Cafe,122,4,Mexican,-73.97477,40.74433,"325 E 34th St, Frnt 1, New York City, NY 10016  (Between 1st and 2nd Avenues) ",2126796812,929,4.3361,0,4,8,53,57,/Restaurant_Review-g60763-d425335-Reviews-El_Parador_Cafe-New_York_City_New_York.html
Fri 25 Mar 2016 13:39:44,Manhattan,Barbounia,241,1394,2,Mediterranean,-73.988,40.738,"250 Park Ave SouthNew York, NY  10003",2129950242,3.6593,46,185,314,510,345,/barbounia,Fri 04 Mar 2016 09:13:23,NewYork,Barbounia,196,4,Mediterranean,-73.98816,40.738335,"250 Park Ave S, Frnt 1, New York City, NY 10003-1402  (20th Street) ",2129950242,829,4.1015,4,6,28,87,72,/Restaurant_Review-g60763-d611431-Reviews-Barbounia-New_York_City_New_York.html
Fri 25 Mar 2016 13:39:58,Manhattan,Bocca,356,1154,2,Italian,-73.989553,40.738309,"39 East 19th StreetNew York, NY  10003",2123871200,4.0457,19,64,159,521,397,/bocca,Thu 03 Mar 2016 18:06:13,NewYork,Bocca,67,4,Italian,-73.98881,40.73831,"39 east 19th st, New York City, NY 10003  (Between Park Avenue South and Broadway) ",2123871200,2528,4.0746,0,5,10,27,25,/Restaurant_Review-g60763-d1082415-Reviews-Bocca-New_York_City_New_York.html
Fri 25 Mar 2016 13:40:07,Manhattan,5 Napkin Burger - Upper West Side,29,777,2,American,-73.977762,40.786983,"2315 BroadwayNew York, NY  10024",2123334488,3.6675,28,86,193,310,183,/5-napkin-burger-upper-west-side,Fri 04 Mar 2016 12:02:03,NewYork,5 Napkin Burger,315,3,American,-73.97809,40.787075,"2315 Broadway @ 84th St, New York City, NY 10024  (West 84th Street) ",2123334488,1038,4.0698,9,10,43,141,112,/Restaurant_Review-g60763-d2373470-Reviews-5_Napkin_Burger-New_York_City_New_York.html
Fri 25 Mar 2016 13:40:10,Manhattan,Buenos Aires,416,159,2,Argentinean,-73.983163,40.725234,"513 E. 6th St.New York, NY  10009",2122282775,4.3688,2,6,11,53,88,/buenos-aires,Fri 04 Mar 2016 11:53:49,NewYork,Buenos Aires,172,3,Steakhouse,-73.98309,40.725227,"513 E 6th St, New York City, NY 10009 ",2122282775,681,4.3314,2,3,13,72,82,/Restaurant_Review-g60763-d901589-Reviews-Buenos_Aires-New_York_City_New_York.html
Fri 25 Mar 2016 13:40:11,Manhattan,Alachi Masala,77,31,2,Indian,-73.97636,40.786143,"488 Amsterdam AveNew York, NY  10024",2128747420,4.0323,1,2,4,12,12,/alachi-masala,Thu 03 Mar 2016 04:07:44,NewYork,Alachi Masala,15,3,Indian,-73.976456,40.78619,"488 Amsterdam Ave, New York City, NY 10024  (83rd and 84th) ",2128747420,5899,3.7333,1,1,2,8,3,/Restaurant_Review-g60763-d3736379-Reviews-Alachi_Masala-New_York_City_New_York.html
Fri 25 Mar 2016 13:40:11,Manhattan,Daniela's,655,781,2,Italian,-73.98797,40.759231,"728 8th AveNew York, NY  10036",2128693585,3.7188,24,74,200,307,195,/danielas,Fri 04 Mar 2016 02:16:13,NewYork,Daniela Trattoria,527,3,Italian,-73.98804,40.759247,"728 8th Avenue, New York City, NY 10036-7019  (45 & 46) ",2128693585,864,3.8425,25,40,101,188,173,/Restaurant_Review-g60763-d911157-Reviews-Daniela_Trattoria-New_York_City_New_York.html
Fri 25 Mar 2016 13:40:16,Manhattan,Edward's Restaurant,742,8,2,American,-74.00829,40.716927,"136 West BroadwayNew York, NY  10013",2122336436,3.2,1,3,2,1,3,/edwards-restaurant,Fri 04 Mar 2016 14:52:39,NewYork,Edward's,66,NotFound,American,-74.00815,40.71687,"136 W Broadway, Frnt 1, New York City, NY 10013 ",2122336436,2573,3.8939,2,5,7,36,16,/Restaurant_Review-g60763-d459594-Reviews-Edward_s-New_York_City_New_York.html
Fri 25 Mar 2016 13:40:18,Manhattan,Il Bastardo,1033,454,2,Italian,-73.996502,40.742899,"191 7th AveNew York, NY  10001",2126755980,3.5938,28,56,101,193,102,/il-bastardo-nyc,Fri 04 Mar 2016 15:22:00,NewYork,Il Bastardo,98,3,Italian,-73.9961,40.742943,"191 7th Ave, New York City, NY 10011  (Between 21st & 22nd) ",2126755980,2613,3.7071,7,10,13,44,25,/Restaurant_Review-g60763-d830843-Reviews-Il_Bastardo-New_York_City_New_York.html
Fri 25 Mar 2016 13:40:20,Manhattan,Antibes Bistro,133,325,2,French,-73.98591,40.718772,"112 Suffolk StreetNew York, NY  10002",2125336088,3.9194,7,27,66,148,112,/antibes-bistro,Thu 03 Mar 2016 10:41:25,NewYork,Antibes Bistro,65,3,French,-73.98598,40.718796,"112 Suffolk Street, Frnt 2, New York City, NY 10002  (Between Rivington & Delancey Streets) ",12125336088,2358,4.4154,1,2,6,16,40,/Restaurant_Review-g60763-d1573907-Reviews-Antibes_Bistro-New_York_City_New_York.html
Fri 25 Mar 2016 13:40:25,Manhattan,Route 66 Smokehouse,1858,36,3,American,-74.010061,40.704521,"46 Stone StreetNew York, NY  10004",2129431602,3.6667,2,1,11,15,7,/route-66-smokehouse,Thu 03 Mar 2016 02:08:16,NewYork,Route 66 Smokehouse,60,2,American,-74.010284,40.704323,"79 Pearl Street, New York City, NY 10004 ",12129431602,1822,3.9667,2,2,14,20,22,/Restaurant_Review-g60763-d5967655-Reviews-Route_66_Smokehouse-New_York_City_New_York.html
Fri 25 Mar 2016 13:40:26,Manhattan,Il Brigante Restaurant,1034,115,2,Italian,-74.002597,40.707377,"214 Front StreetNew York, NY  10038",2122850222,4.45,0,2,9,42,67,/il-brigante-restaurant,Fri 04 Mar 2016 10:22:20,NewYork,Il Brigante,190,3,Italian,-74.00261,40.707397,"214 Front St, New York City, NY 10038  (Beekman St) ",2122850222,395,4.3842,3,3,12,72,100,/Restaurant_Review-g60763-d912751-Reviews-Il_Brigante-New_York_City_New_York.html
Fri 25 Mar 2016 13:40:31,Manhattan,The MasalaWala,1392,97,2,Indian,-73.98673,40.721912,"179 Essex StreetNew York, NY  10002",2123589300,4.525,0,0,8,41,71,/the-masalawala,Thu 03 Mar 2016 05:26:03,NewYork,The MasalaWala,278,2,Indian,-73.9867,40.72187,"179 Essex St, New York City, NY 10002-1547  (East Houston Street) ",12123589300,385,4.5036,10,5,15,53,195,/Restaurant_Review-g60763-d2516063-Reviews-The_MasalaWala-New_York_City_New_York.html
Fri 25 Mar 2016 13:40:37,Manhattan,Streetbird Rotisserie,2050,21,2,American,-73.955994,40.804285,"2149 FREDERICK DOUGLASS BLVD NYCNew York, NY  10027",2122062557,3.8095,1,2,5,5,8,/streetbird-rotisserie,Thu 03 Mar 2016 11:55:39,NewYork,Streetbird,55,1,American,-73.955894,40.80384,"2149 Frederick Douglass Boulevard, Steps From 116 Stop, And C and B Trains, New York City, NY 10026 ",12122062557,2757,3.6545,1,6,14,24,10,/Restaurant_Review-g60763-d7929042-Reviews-Streetbird-New_York_City_New_York.html
Fri 25 Mar 2016 13:40:43,Manhattan,JUNGSIK,1130,605,4,Korean,-74.0089,40.718665,"2 Harrison St.New York, NY  10013",2122190900,4.6033,10,11,36,93,450,/jungsik,Thu 03 Mar 2016 23:53:32,NewYork,Jungsik,141,4,Asian,-74.00891,40.71874,"2 Harrison St, New York City, NY 10013  (Hudson) ",12122190900,900,4.5319,3,2,13,22,101,/Restaurant_Review-g60763-d2345886-Reviews-Jungsik-New_York_City_New_York.html
Fri 25 Mar 2016 13:40:44,Manhattan,The Back Room at One57,204,301,3,American,-73.978957,40.765386,"153 W 57th StreetNew York, NY  10019",2128972188,4.2656,6,18,44,69,183,/the-back-room-at-one57,Fri 04 Mar 2016 06:48:30,NewYork,The Back Room,56,4,American,-73.97907,40.765377,"153 West 57th Street, 3rd Floor, New York City, NY 10019 ",12128972188,1165,4.3571,2,0,5,18,31,/Restaurant_Review-g60763-d7214744-Reviews-The_Back_Room-New_York_City_New_York.html
Fri 25 Mar 2016 13:40:47,Manhattan,Village Taverna Greek Grill,2258,16,2,Greek,-73.99293,40.733383,"81 University PlaceNew York, NY  10003",2129823457,4.5,0,0,1,6,9,/village-taverna-greek-grill,Thu 03 Mar 2016 20:09:26,NewYork,Village Taverna,58,NotFound,Mediterranean,-73.99334,40.73329,"81 University Place, corner of East 11th Street, New York City, NY ",2129823457,1613,4.2931,0,2,8,19,29,/Restaurant_Review-g60763-d2659593-Reviews-Village_Taverna-New_York_City_New_York.html
Fri 25 Mar 2016 13:40:48,Manhattan,The Regency Bar and Grill,1808,71,3,American,-73.969358,40.764614,"540 Park AvenueNew York, NY  10065",2123394050,3.675,2,16,16,18,28,/the-regency-bar-and-grill,Thu 03 Mar 2016 17:02:00,NewYork,The Regency Bar & Grill,87,NotFound,NotFound,-73.96913,40.76451,"540 Park Ave, Loews Regency Hotel, New York City, NY ",2123394050,1318,4.1609,4,3,9,30,41,/Restaurant_Review-g60763-d6401612-Reviews-The_Regency_Bar_Grill-New_York_City_New_York.html
Fri 25 Mar 2016 13:40:53,Manhattan,Jado Sushi,1099,163,2,Sushi,-73.955824,40.80328,"2118 Frederick Douglass Blvd.New York, NY  10026",2128662118,4.055,5,14,30,67,84,/jado-sushi,Fri 04 Mar 2016 14:39:10,NewYork,Jado Sushi,17,3,Japanese,-73.9559,40.803314,"2118 Frederick Douglass Blvd, New York City, NY  (i.e. 8th Avenue between West 114th and 115th Street) ",2128662118,7717,3.7647,2,0,2,9,4,/Restaurant_Review-g60763-d3606965-Reviews-Jado_Sushi-New_York_City_New_York.html
Fri 25 Mar 2016 13:40:58,Manhattan,The Odeon,1583,1053,3,French,-74.007862,40.716883,"145 W. BroadwayNew York, NY  10013",2122330507,4.1048,11,36,157,465,371,/the-odeon,Thu 03 Mar 2016 07:45:37,NewYork,The Odeon,261,4,French,-74.007835,40.71698,"145 W Broadway, New York City, NY 10013-3373  (Thomas Street) ",2122330507,392,4.272,1,3,28,121,108,/Restaurant_Review-g60763-d424288-Reviews-The_Odeon-New_York_City_New_York.html
Fri 25 Mar 2016 13:40:58,Manhattan,Match 65 Brasserie (formerly Paris Match),1397,310,3,French,-73.968298,40.767192,"29 East 65th StreetNew York, NY  10065",2127374400,4.0781,7,24,46,103,140,/match-65-brasserie-formerly-paris-match,Fri 04 Mar 2016 13:03:46,NewYork,Match 65,142,3,French,-73.96825,40.767235,"29 East 65th Street, New York City, NY 10065  (Madison and Park Avenue) ",2127374400,972,4.3028,2,5,15,46,74,/Restaurant_Review-g60763-d1318706-Reviews-Match_65-New_York_City_New_York.html
Fri 25 Mar 2016 13:41:07,Manhattan,Union Bar & Kitchen,2217,22,3,American,-74.007991,40.725757,"300 Spring StNew York, NY  10013",6467910005,4.3182,1,1,2,4,14,/union-bar-and-kitchen,Thu 03 Mar 2016 18:00:28,NewYork,Union Bar and Kitchen,19,NotFound,NotFound,-74.00798,40.72572,"300 Spring St, New York City, NY ",6467910005,2474,4.5263,0,0,1,7,11,/Restaurant_Review-g60763-d6700074-Reviews-Union_Bar_and_Kitchen-New_York_City_New_York.html
Fri 25 Mar 2016 13:41:09,Manhattan,Momokawa,1459,50,2,Asian,-73.981363,40.742246,"157 E 28th StNew York, NY  10016",2126847830,3.875,2,8,10,38,22,/momokawa,Fri 04 Mar 2016 13:05:30,NewYork,Momokawa,22,3,Japanese,-73.981285,40.742287,"157 East 28th Street, New York City, NY 10016  (Between 3rd Ave. and Lexington Ave.) ",2126847830,3863,4.1364,2,0,2,7,11,/Restaurant_Review-g60763-d1367382-Reviews-Momokawa-New_York_City_New_York.html
Fri 25 Mar 2016 13:41:12,Manhattan,Carmine's - 91st Street - NYC,491,2470,2,Italian,-73.9742,40.7911,"2450 BroadwayNew York, NY  10024",2123622200,4.2408,46,94,272,812,1176,/carmines-91st-street-nyc,Thu 03 Mar 2016 05:12:33,NewYork,Carmine's,810,3,Italian,-73.97404,40.7911,"2450 Broadway, New York City, NY 10024-1103  (Between 90th & 91st Streets) ",12123622200,132,4.3157,18,24,68,275,426,/Restaurant_Review-g60763-d457813-Reviews-Carmine_s-New_York_City_New_York.html
Fri 25 Mar 2016 13:41:12,Manhattan,Sarabeth's TriBeCa,1907,942,2,American,-74.010291,40.718345,"339 Greenwich StreetNew York, NY  10013",2129660421,3.7902,32,103,170,336,279,/sarabeths-tribeca,Fri 04 Mar 2016 16:31:38,NewYork,Sarabeth's Tribeca,223,3,American,-74.01025,40.718307,"339 Greenwich St, New York City, NY  (Jay St.) ",2129660421,665,4.1076,5,9,28,96,85,/Restaurant_Review-g60763-d2704904-Reviews-Sarabeth_s_Tribeca-New_York_City_New_York.html
Fri 25 Mar 2016 13:41:12,Manhattan,Tutto Il Giorno -Tribeca,2204,58,4,Italian,-74.005974,40.718806,"114 Franklin StreetNew York, NY  10013",2122748100,4.175,2,6,10,20,42,/tutto-il-giorno-tribeca,Thu 03 Mar 2016 15:30:33,NewYork,Tutto Il Giorno,32,NotFound,Italian,-74.00597,40.71881,"114 Franklin St, New York City, NY ",2122748100,3659,3.9375,2,4,2,10,14,/Restaurant_Review-g60763-d6732496-Reviews-Tutto_Il_Giorno-New_York_City_New_York.html
Fri 25 Mar 2016 13:41:22,Manhattan,Berimbau Do Brasil,290,494,3,Brazilian,-74.003639,40.729976,"43 Carmine StreetNew York, NY  10014",2122422606,4.0904,5,36,76,193,210,/berimbau-do-brasil,Fri 04 Mar 2016 09:27:15,NewYork,Berimbau,66,3,NotFound,-74.003494,40.729992,"43 Carmine Street, New York City, NY 10014  (Between Blecker and Bedford Streets) ",12122422606,1597,4.2273,1,3,5,28,29,/Restaurant_Review-g60763-d1518800-Reviews-Berimbau-New_York_City_New_York.html
Fri 25 Mar 2016 13:41:26,Manhattan,Via Emilia,2243,178,2,Italian,-73.987906,40.739284,"47 E. 21st StreetNew York, NY  10010",2125053072,4.205,3,13,14,80,90,/via-emilia-new-york,Thu 03 Mar 2016 15:34:50,NewYork,Via Emilia,99,3,Italian,-73.987854,40.739307,"47 E 21st St, Frnt 1, New York City, NY 10010-6227 ",2125053072,1806,4.2525,1,1,17,33,47,/Restaurant_Review-g60763-d819559-Reviews-Via_Emilia-New_York_City_New_York.html
Fri 25 Mar 2016 13:41:28,Manhattan,Ngam,1528,424,2,Thai,-73.988066,40.732337,"99 3rd Ave.New York, NY  10003",2127778424,4.0975,6,23,66,136,169,/ngam,Fri 04 Mar 2016 12:04:25,NewYork,Ngam,81,2,Asian,-73.98765,40.732296,"99 3rd Avenue, New York City, NY 10003  (12th & 13th Streets) ",2127778424,1365,4.284,1,2,11,26,41,/Restaurant_Review-g60763-d2330528-Reviews-Ngam-New_York_City_New_York.html
Fri 25 Mar 2016 13:41:43,Manhattan,The Leopard at des Artistes,1279,661,4,Italian,-73.978955,40.773436,"1 West 67th St.New York, NY  10023",2127878767,4.1324,16,55,78,205,326,/the-leopard-at-des-artistes,Fri 04 Mar 2016 15:57:05,NewYork,The Leopard at des Artistes,159,4,Mediterranean,-73.97885,40.773457,"1 West 67th Street, New York City, NY 10023  (Central Park West & Columbus Ave) ",12127878767,654,4.4088,2,5,9,53,90,/Restaurant_Review-g60763-d2460595-Reviews-The_Leopard_at_des_Artistes-New_York_City_New_York.html
Fri 25 Mar 2016 13:41:50,Manhattan,Arlington Club,150,769,4,Steakhouse,-73.961441,40.771476,"1032 Lexington AvenueNew York, NY  10021",2122495700,3.6592,58,84,153,229,236,/arlington-club,Fri 04 Mar 2016 11:37:10,NewYork,Arlington Club,123,4,American,-73.9617,40.77157,"1032 Lexington Ave, New York City, NY 10021  (73 and 74) ",2122495700,1783,3.878,8,8,24,34,49,/Restaurant_Review-g60763-d3653149-Reviews-Arlington_Club-New_York_City_New_York.html
Fri 25 Mar 2016 13:41:54,Manhattan,Guy's American Kitchen and Bar,947,2366,2,American,-73.98736,40.757903,"220 West 44th StreetNew York, NY  10036",6465324897,3.705,105,312,499,754,730,/guys-american-kitchen-and-bar,Thu 03 Mar 2016 08:48:07,NewYork,Guy's American Kitchen Bar,1911,2,American,-73.98713,40.757618,"220 West 44th Street, New York City, NY 10036  (Between 7th and 8th Avenue) ",16465324897,794,3.7055,121,181,419,610,581,/Restaurant_Review-g60763-d3506798-Reviews-Guy_s_American_Kitchen_Bar-New_York_City_New_York.html
